Enlace	Oficina_Contable	Remoto	Descripcion	Proveedor	ID	AnchoBanda	Costo_Dolares
2161	60	60	SACAPULAS	TELERED	8902095	1024	200.00
1049	61	61	EL CHAL DOLORES	TELERED	8900608	1024	200.00
1770	63	630001	MINI MUNI SAYAXCHE	TELERED	8901790	1024	200.00
330	63	63	SAYAXCHE	TELERED	8900337	1024	200.00
1210	64	64	LAS CRUCES	TELERED	8900683	1024	200.00
493	65	65	RABINAL	TELERED	8900419	1024	200.00
144	66	66	SAN MARTIN JILOTEPEQUE	TELERED	8900326	1024	200.00
906	68	68	JALPATAGUA	TELERED	8900584	1024	200.00
243	69	69	GUALAN	TELERED	8900404	1024	200.00
2073	70	70	SAN PEDRO NECTA	TELERED	8902105	1024	200.00
332	71	71	AGENCIA  18 CALLE ZONA 1	TELERED	8900314	1024	200.00
450	72	72	RIO DULCE	TELERED	8900487	512	174.00
548	73	73	AGUACATAN	TELERED	8900477	1024	200.00
152	74	74	MINISTERIO DE FINANZAS PUBLICAS 	TELERED	8900501	1024	200.00
289	75	75	SAN CARLOS SIJA	TELERED	8900912	1024	200.00
337	78	78	CENTRAL DE MAYOREO (CENMA)	TELERED	8900360	1024	200.00
701	79	79	MOMOSTENANGO	TELERED	8900505	1024	200.00
2195	79	790001	RENAP MOMOSTENANGO	TELERED	8902196	1024	200.00
1273	80	80	ANEXO NUEVA SANTA ROSA 	TELERED	8900708	1024	200.00
1842	81	810001	MUNICIPALIDAD DE ATESCATEMPA	TELERED	8901906	1024	200.00
1064	82	82	CAMOTAN	TELERED	8900631	1024	200.00
1275	87	87	OLOPA	TELERED	8900710	1024	200.00
1129	88	88	LA UNION	TELERED	8900661	1024	200.00
335	89	89	JACALTENANGO	TELERED	8900356	1024	200.00
1058	90	90	PACHALUM	TELERED	8900609	1024	200.00
277	92	92	SAN MARCOS	TELERED	8900304	1024	200.00
1242	92	920001	RENAP SAN MARCOS	TELERED	8900701	1024	200.00
1987	93	930001	ANEXO 93 LA LAGUNA	TELERED	8902001	1024	200.00
445	93	93	SAN PEDRO LA LAGUNA	TELERED	8900351	1024	200.00
1241	95	950001	RENAP SAN FRANCISCO EL ALTO	TELERED	8900700	1024	200.00
1419	95	95	SAN FRANCISCO EL ALTO	TELERED	8900788	1024	200.00
1704	98	98	CHACTE	TELERED	8901203	1024	200.00
1838	99	990001	ANEXO CONGRESO	TELERED	8901870	1024	200.00
343	100	100	ADUANA VALLE NUEVO	TELERED	8900341	1024	200.00
766	101	1010001	ADUANA SAN CRISTOBAL 2	TELERED	8900523	1024	200.00
765	103	103	ADUANA EL CARMEN	TELERED	8900524	1024	200.00
1725	104	104	ADUANA PUERTO BARRIOS	TELERED	8901878	1024	200.00
2069	105	105	SIJA QUETZALTENANGO	TELERED	8902043	1024	200.00
283	106	106	ADUANA AGUA CALIENTE	TELERED	8900319	1024	200.00
2265	108	108	EL FLORIDO	TELERED	8902326	1024	200.00
1810	109	1090001	MAYCOM C.C. ESKALA ROOSEVELT	TELERED	8901872	1024	200.00
10	109	109	ROOSEVELTH	TELERED	8900259	1024	200.00
1488	109	1090002	J.I. COHEN	TELERED	8900834	1024	200.00
1727	111	111	CUILAPA	TELERED	8901191	1024	200.00
764	113	113	ADUANA MELCHOR DE MENCOS	TELERED	8900525	1024	200.00
560	114	114	PUERTO QUETZAL	TELERED	8900391	1024	200.00
1211	116	116	TODOS SANTOS HUEHUETENANGO	TELERED	8900684	1024	200.00
1055	117	117	NENTON	TELERED	8900615	1024	200.00
21	118	118	BOULEVAR LIBERACION	TELERED	8900444	1024	200.00
1747	119	119	SANTA MARIA IXHUATAN	TELERED	8901327	1024	200.00
538	120	120	AUTOBANCO ASUNCION MITA	TELERED	8900449	1024	200.00
1195	121	121	CHICHICASTENANGO	TELERED	8900673	1024	200.00
1650	124	1240001	RENAP COBAN	TELERED	8900695	1024	200.00
297	124	124	COBAN IMPERIAL	TELERED	8900303	1024	200.00
1212	125	125	CHISEC	TELERED	8900685	1024	200.00
759	126	126	SAN MANUEL CHAPARRON	TELERED	8900526	1024	200.00
2041	127	127	AUTOBANCO TELEMAN	TELERED	8900686	1024	200.00
1693	128	128	CONCEPCION HUISTA	TELERED	8901205	1024	200.00
2203	129	129	EL CHOL	TELERED	8901206	1024	200.00
1666	130	130	GRANADOS	TELERED	8901936	1024	200.00
1706	131	131	REFORMA SAN MARCOS	TELERED	8901208	1024	200.00
34	132	132	AGENCIA ZONA 6 (MARTI)	TELERED	8900272	1024	200.00
1192	133	133	C.C. PLAZA MAGDALENA	TELERED	8900299	1024	200.00
36	134	134	AGENCIA ZONA 7	TELERED	8900241	1024	200.00
37	135	135	AGENCIA ZONA 5	TELERED	8900239	1024	200.00
38	136	136	METRONORTE	TELERED	8900258	1024	200.00
2094	137	137	VILLA NUEVA	TELERED	8902062	1024	200.00
40	138	138	AGENCIA MIXCO	TELERED	8900240	1024	200.00
41	139	139	AGENCIA ZONA 19	TELERED	8900236	1024	200.00
1431	140	1400001	RENAP FLORES PETEN	TELERED	8900801	1024	200.00
246	140	140	FLORES	TELERED	8900275	1024	200.00
45	141	141	TERMINAL HUEHUETENANGO	TELERED	8900301	1024	200.00
427	142	142	PLAZA PALMERAS	TELERED	8900295	1024	200.00
573	146	146	INGUAT	TELERED	8900493	1024	200.00
1858	147	1470001	MUNICIPALIDAD DE ZACAPA	TELERED	8901917	1024	200.00
405	147	147	AGENCIA SAT ZACAPA	TELERED	8900292	1024	200.00
235	148	148	COLONIAL ANTIGUA	TELERED	8900310	2048	240.00
1276	149	149	SANTA EULALIA	TELERED	8900711	1024	200.00
510	150	150	SAT - CHIMALTENANGO	TELERED	8900305	1024	200.00
1027	151	151	SALAMA CENTRO	TELERED	8900639	1024	200.00
229	153	153	AUTOBANCO CIUDAD SAN CRISTOBAL	TELERED	8900244	1024	200.00
499	154	154	AGUA BLANCA	TELERED	8900366	1024	200.00
509	155	155	AUTOBANCO LAS MINAS ESQUIPULAS	TELERED	8900421	1024	200.00
60	156	156	PANAJACHEL	TELERED	8900490	1024	200.00
260	157	157	SAT - JALAPA	TELERED	8900281	1024	200.00
756	158	158	SAMAYAC	TELERED	8900527	1024	200.00
1051	159	159	SAN ANDRES SEMETABAJ	TELERED	8900633	1024	200.00
523	160	160	AUTOBANCO TEXACO CHIQUIMULA	TELERED	8900422	2048	240.00
1430	162	162	CAMOJA	TELERED	8900798	1024	200.00
2220	163	163	CUNEN	TELERED	8902274	1024	200.00
1749	164	3164	MUNICIPALIDAD DE AMATITLAN	TELERED	8901775	1024	200.00
242	164	164	AMATITLAN	TELERED	8900344	1024	200.00
291	165	165	XELAJU	TELERED	8900312	1024	200.00
1807	165	1650001	MAYCOM XELAJU	TELERED	8901839	1024	200.00
266	166	166	TECULUTAN	TELERED	8900397	1024	200.00
71	168	168	LA TORRE	TELERED	8900502	1024	200.00
451	169	169	EL PROGRESO	TELERED	8900409	1024	200.00
248	170	170	C.D.R.O	TELERED	8900274	1024	200.00
556	172	172	HUITE	TELERED	8900423	1024	200.00
254	173	173	19 CALLE	TELERED	8900263	1024	200.00
758	174	174	PURULHA	TELERED	8900529	1024	200.00
78	175	175	ORGANISMO JUDICIAL	TELERED	8900269	1024	200.00
1199	177	177	LA DEMOCRACIA ESCUINTLA	TELERED	8900674	1024	200.00
1029	178	1780002	ARPTO. LA AURORA 3 NIVEL ANEXO AERONAUTICA	TELERED	8900745	1024	200.00
2201	178	1780001	DIRECCION GENERAL DE AERONAUTICA CIVIL	TELERED	290900002	1024	200.00
250	178	178	AEROPUERTO	TELERED	8900235	512	174.00
1936	179	1790001	MINI MUNI PALIN	TELERED	8901980	1024	200.00
310	180	180	SANARATE	TELERED	8900402	1024	200.00
1300	181	181	CHICAMAN	TELERED	8900741	1024	200.00
236	183	183	PRISA	TELERED	8900261	1024	200.00
428	184	184	TERMINAL JUTIAPA	TELERED	8900296	1024	200.00
2061	184	1840002	ANEXO TERMINAL JUTIAPA  CAMPO DE LA FERIA	TELERED	8902044	1024	200.00
204	185	185	IGSS CENTRAL	TELERED	8900251	1024	200.00
251	187	187	SAN ANTONIO SUCHITEPEQUEZ	TELERED	8900400	1024	200.00
213	188	188	IGSS ZONA 5	TELERED	8900252	1024	200.00
234	190	190	IGSS ZONA 11	TELERED	8900254	1024	200.00
199	192	192	IGSS MONTE REAL	TELERED	8900253	1024	200.00
454	193	193	IGSS RETALHULEU	TELERED	8900316	1024	200.00
261	194	194	IGSS PAMPLONA	TELERED	8900283	1024	200.00
811	195	195	TIQUISATE	TELERED	8900576	1024	200.00
1667	196	196	SAN MIGUEL POCHUTA	TELERED	8901209	1024	200.00
426	197	197	TACTIC	TELERED	8900364	1024	200.00
300	198	198	SIMON BOLIVAR MORALES	TELERED	8900405	1024	200.00
210	199	199	MERCADO QUETZALTENANGO	TELERED	8900309	1024	200.00
491	200	200	CHAJUL	TELERED	8900371	1024	200.00
258	201	201	SALCAJA	TELERED	8900280	2048	240.00
1839	201	2010001	ANEXO MUNICIPALIDAD DE SALCAJA	TELERED	8901926	1024	200.00
558	202	202	MERCADO SANTO TOMAS DE CASTILLA	TELERED	8900413	1024	200.00
446	203	203	PATULUL	TELERED	8900446	1024	200.00
1093	204	204	CHICACAO	TELERED	8900647	1024	200.00
216	206	206	MEGA PRIMMA	TELERED	8900492	1024	200.00
380	207	207	CHIQUIMULA CENTRO	TELERED	8900291	1024	200.00
1707	209	2090001	WAY EL NARANJO	TELERED	8901240	1024	200.00
1708	209	209	EL NARANJO	TELERED	8901222	1024	200.00
1097	210	210	MERCADO TERMINAL ZONA 4	TELERED	8900646	1024	200.00
401	211	211	MERCADO LA FLORIDA	TELERED	8900246	1024	200.00
402	213	213	MERCADO LA PARROQUIA	TELERED	8900245	1024	200.00
1203	216	216	SAT - VILLA NUEVA	TELERED	8900657	1024	200.00
2022	219	219	LOS OLIVOS	TELERED	8902013	1024	200.00
265	220	220	MONJAS	TELERED	8900332	1024	200.00
2046	221	221	SANTA LUCIA COTZ	TELERED	8902021	5120	395.00
1414	222	222	SAN ANDRES SAJCABAJA	TELERED	8900812	1024	200.00
294	227	227	SANTO TOMAS DE CASTILLA	TELERED	8900284	1024	200.00
1040	228	2280001	SAT TORRE AZUL	TELERED	8900606	1024	200.00
286	228	228	SAT ZONA 9	TELERED	8900260	1024	200.00
521	231	231	SAN PABLO SAN MARCOS	TELERED	8900372	1024	200.00
306	232	232	SAN JUAN SACATEPEQUEZ	TELERED	8900289	2048	240.00
307	233	233	ALMOLONGA	TELERED	8900288	1024	200.00
1973	234	2340001	MINI MUNI VILLA HERMOSA	TELERED	8902006	1024	200.00
2021	235	235	CENTRO COMERCIAL MONSERRAT	TELERED	8902012	1024	200.00
315	237	237	BOCA DEL MONTE	TELERED	8900242	1024	200.00
752	238	238	ZACUALPA	TELERED	8900530	1024	200.00
1700	240	240	SANTA ANA HUISTA	TELERED	8901210	1024	200.00
1039	241	241	RIO HONDO	TELERED	8900642	1024	200.00
1611	242	242	SAT MAZATENANGO	TELERED	8901142	1024	200.00
333	244	244	HOSPITAL ROOSEVELT	TELERED	8900243	1024	200.00
1459	251	251	LIVINGSTON	TELERED	8900811	1024	200.00
403	256	256	USAC	TELERED	8900264	1024	200.00
416	257	257	AUTOBANCO - PETAPA	TELERED	8900248	1024	200.00
1769	258	2580001	MINI MUNI LA LIBERTAD	TELERED	8902271	1024	200.00
1792	259	2590001	ANEXO MUNICIPALIDAD DE SANTA CLARA LA LAGUNA	TELERED	8901830	1024	200.00
411	260	260	MERCADO SAN JOSE MERCANTIL	TELERED	8900247	1024	200.00
457	263	263	MERCADO LA PRESIDENTA	TELERED	8900265	1024	200.00
1584	265	265	SAN FELIPE RETALHULEU	TELERED	8900924	1024	200.00
1082	266	266	CONCEPCION LAS MINAS	TELERED	8900648	1024	200.00
757	272	272	SANSARE	TELERED	8900532	1024	200.00
1830	273	273	ESCUINTLA CENTRO	TELERED	8900583	1024	200.00
1424	275	275	MAZATENANGO PLAZA AMERICA	TELERED	8900791	2048	240.00
456	276	276	MERCADO COLON	TELERED	8900266	1024	200.00
465	279	279	MERCADO BETHANIA	TELERED	8900357	1024	200.00
763	280	280	SAN ANDRES ITZAPA	TELERED	8900533	1024	200.00
1399	283	283	AUTOBANCO ZACAPA TAMARINDAL	TELERED	8900778	2048	240.00
1403	284	284	ESTANZUELA	TELERED	8900780	1024	200.00
1720	285	285	CHIANTLA	TELERED	8902019	1024	200.00
1654	286	286	SAN IDELFONSO IXTAHUACAN	TELERED	8901197	1024	200.00
488	288	288	ORATORIO	TELERED	8900363	1024	200.00
2005	292	292	NAHUALA	TELERED	8902040	1024	200.00
1002	293	293	SANTA LUCIA UTATLAN	TELERED	8900603	1024	200.00
484	294	294	MORAZAN	TELERED	8900358	1024	200.00
2024	295	295	TACANA	TELERED	8902015	1024	200.00
762	296	296	SAN JUAN OSTUNCALCO	TELERED	8900535	1024	200.00
1057	297	297	PARRAMOS	TELERED	8900634	1024	200.00
1644	298	298	EL FRUTAL	TELERED	8901153	1024	200.00
516	300	300	INFOM	TELERED	8900273	1024	200.00
1428	301	3010001	EMPRESA ELECTRICA XELA	TELERED	8900796	1024	200.00
487	301	301	ORGANISMO JUDICIAL QUETZALTENANGO	TELERED	8900302	1024	200.00
1045	302	302	QUEZADA	TELERED	8900610	1024	200.00
501	303	303	SIBILIA	TELERED	8900370	1024	200.00
1277	304	304	CANILLA	TELERED	8900712	1024	200.00
1408	306	306	LA GOMERA	TELERED	8900786	1024	200.00
504	308	308	DOLORES	TELERED	8900367	1024	200.00
503	309	309	IPM	TELERED	8900270	1024	370.00
1917	312	3120001	UNIVERSIDAD DA VINCI	TELERED	8901965	1024	200.00
569	314	314	PRADERA XELA	TELERED	8900443	1024	200.00
508	315	315	DECAM	TELERED	8900510	1024	200.00
1540	316	316	SAN JOSE POAQUIL	TELERED	8900536	1024	200.00
1119	319	319	PLAZA JADE	TELERED	8900649	1024	200.00
2159	319	3190001	ANEXO MAYCOM SANTA ELENA PETEN	TELERED	8902120	1024	200.00
547	321	321	CIUDAD VIEJA	TELERED	8900384	1024	200.00
545	324	324	JOCOTAN	TELERED	8900448	1024	200.00
532	325	325	SAN JOSE	TELERED	8900424	1024	200.00
1146	326	3260001	RENAP RETALHULEU	TELERED	8900652	1024	200.00
583	326	326	AUTOBANCO TERMINAL RETALHULEU	TELERED	8900438	2048	240.00
665	329	329	AUTOBANCO COATEPEQUE	TELERED	8900440	1024	200.00
1851	329	3290001	MUNICIPALIDAD COATEPEQUE	TELERED	8901969	1024	200.00
2105	330	330	CASILLAS	TELERED	8902080	1024	200.00
1669	332	332	AYARZA	TELERED	8901200	1024	200.00
657	333	333	SEGUROS UNIVERSALES	TELERED	8900475	1024	200.00
659	334	334	CENTRO COMERCIAL ZONA 4	TELERED	8901771	1024	200.00
2100	335	335	USUMATLAN	TELERED	8902068	1024	200.00
1052	336	336	CABANAS	TELERED	8900636	1024	200.00
1059	337	337	SAN DIEGO	TELERED	8900637	1024	200.00
1280	338	338	SAN ANTONIO ILOTENANGO	TELERED	8900715	1024	200.00
581	339	339	CONTRALORIA GENERAL DE CUENTAS	TELERED	8900426	1024	200.00
1809	340	3400001	MAYCOM 2A. CALLE ZONA 9	TELERED	8901818	1024	200.00
844	340	340	2 CALLE ZONA 9	TELERED	8900571	2048	240.00
652	341	341	MERCADO CANDELARIA	TELERED	8900489	1024	200.00
653	342	342	MERCADO JUSTO RUFINO BARRIOS	TELERED	8900479	1024	200.00
1690	343	343	SAN MATEO IXTATAN	TELERED	8901211	1024	200.00
1071	344	344	SAN CRISTOBAL ACASAGUASTLAN	TELERED	8900611	1024	200.00
580	345	345	MINISTERIO PUBLICO FISCALIAS	TELERED	8902297	1024	200.00
1561	348	348	MERCADO BARILLAS	TELERED	8900893	1024	200.00
1686	349	349	SAN MARCOS HUISTA	TELERED	8901212	1024	200.00
660	352	352	MINISTERIO DE RELACIONES EXTERIORES	TELERED	8900445	512	174.00
698	353	353	MUNICIPALIDAD SANTA LUCIA COTZUMALGUAPA	TELERED	8900306	1024	200.00
2155	354	354	CHAHAL	TELERED	8902331	512	174.00
2045	356	356	SAN AGUSTIN ACASAGUASTLAN	TELERED	8902070	1024	200.00
666	356	3560001	ANEXO SAN AGUSTIN ACASAGUASTLAN	TELERED	8900447	1024	200.00
669	357	357	DESPENSA LOMAS DEL NORTE	TELERED	8900497	1024	200.00
2211	358	358	MERCADO QUICHE ZONA 5	TELERED	8902292	1024	200.00
686	361	361	CUBULCO CENTRO	TELERED	8900420	1024	200.00
745	362	362	AVENIDA BOLIVAR	TELERED	8900517	1024	200.00
1281	363	363	SAN JUAN COTZAL	TELERED	8900716	1024	200.00
658	364	364	MIRAFLORES	TELERED	8900485	1024	200.00
656	365	365	INTECAP	TELERED	8900481	1024	200.00
663	366	366	MEGA TERMINAL ZONA 4	TELERED	8900491	1024	200.00
809	367	367	AUTOBANCO JOYABAJ	TELERED	8900558	2048	240.00
1060	370	370	GUAZACAPAN	TELERED	8900638	1024	200.00
760	376	376	CENTRO COMERCIAL PACIFIC CENTER	TELERED	8900519	1024	200.00
705	378	378	AUTOBANCO JALAPA	TELERED	8900507	1024	200.00
1651	379	379	SANTA MARIA VISITACION	TELERED	8901190	1024	200.00
737	381	381	AUTOBANCO PUERTO BARRIOS	TELERED	8900516	1024	200.00
749	382	382	SAYAXCHE PARQUE CENTRAL	TELERED	8900512	1024	200.00
2243	383	383	LAS ESCOBAS	TELERED	8902285	1024	200.00
738	384	384	CENTRO COMERCIAL MONTUFAR	TELERED	8900515	2048	240.00
747	386	386	AUTOBANCO SAN LUCAS SACATEPEQUEZ	TELERED	8900518	1024	200.00
1047	389	389	SAN RAFAEL PIE DE LA CUESTA	TELERED	8900616	1024	200.00
1487	390	390	PALESTINA DE LOS ALTOS	TELERED	8900833	1024	200.00
813	391	391	MERCADO GUASTATOYA	TELERED	8900572	1024	200.00
2256	394	394	TERMINAL BAZARES	TELERED	8900491	1024	200.00
1701	395	395	SANTA CATARINA IXTAHUACAN	TELERED	8901213	1024	200.00
1206	396	396	CERINAL	TELERED	8900679	1024	200.00
1283	397	397	ZARAGOZA CHIMALTENANGO	TELERED	8900718	1024	200.00
1067	398	398	CONCEPCION TUTUAPA	TELERED	8900612	1024	200.00
1118	400	400	SAN JUAN CHAMELCO	TELERED	8900617	1024	200.00
2080	401	401	FRAIJANES	TELERED	8902051	1024	200.00
1415	402	402	VISTA HERMOSA 2	TELERED	8900787	1024	200.00
599	404	404	AVENIDA PETAPA	TELERED	8900548	1024	200.00
664	405	405	NOVICENTRO	TELERED	8900476	1024	200.00
601	406	406	VILLA DE GUADALUPE	TELERED	8900543	512	174.00
2176	407	407	EL MUÑECON	TELERED	8902133	1024	200.00
603	408	408	CALZADA AGUILAR BATRES	TELERED	8900545	5120	395.00
604	409	409	LOS PROCERES	TELERED	8900546	1024	200.00
953	410	410	GEMINIS 10 NO. 2	TELERED	8900428	1024	200.00
606	411	411	METAMERCADO SAN JUAN	TELERED	8900557	1024	200.00
2221	412	4120002	BODEGA METATERMINAL DEL NORTE	TELERED	8900452	5120	395.00
608	413	413	SAN JOSE PINULA	TELERED	8900499	512	174.00
609	414	414	ROOSEVELT 2	TELERED	8900540	2048	240.00
1446	415	415	15 AVENIDA ZONA 6	TELERED	8900809	1024	200.00
649	417	417	SANTA FE	TELERED	8900484	1024	200.00
615	420	420	CENMA 2	TELERED	8900500	1024	200.00
661	422	422	ALPASA	TELERED	8900486	1024	200.00
617	424	424	VILLA NUEVA 2	TELERED	8900549	2048	240.00
618	425	425	MALACATAN 5A AVENIDA	TELERED	8900471	1024	200.00
619	426	426	HUEHUETENANGO TORRE	TELERED	8900553	1024	200.00
620	427	427	ASUNCION MITA BARRIO EL CENTRO	TELERED	8900554	1024	200.00
623	430	430	SANTA ELENA 4A CALLE	TELERED	8900555	1024	200.00
624	431	431	POPTUN 7A AVENIDA	TELERED	8900550	1024	200.00
1578	432	432	MAZATENANGO 7A CALLE ZONA 2	TELERED	8900914	1024	200.00
626	433	433	BARILLAS 2A AVENIDA	TELERED	8900508	1024	200.00
850	434	434	LA MESILLA CARRETERA INTERAMERICANA	TELERED	8900569	1024	200.00
2179	436	4360001	MINI MUNI DE TECUN UMAN	TELERED	8902130	1024	200.00
629	436	436	TECUN UMAN 3A AVENIDA	TELERED	8900551	1024	200.00
631	438	438	SOLOMA ZONA 1	TELERED	8900509	1024	200.00
634	441	441	COLOMBA	TELERED	8900467	1024	200.00
636	443	443	SAN RAFAEL	TELERED	8900541	1024	200.00
637	444	444	JACALTENANGO 2	TELERED	8900470	1024	200.00
1043	446	446	FLORES COSTA CUCA	TELERED	8900613	1024	200.00
799	447	447	LLANO LARGO	TELERED	8900559	1024	200.00
1671	448	448	EL QUETZAL	TELERED	8901214	1024	200.00
1438	449	449	SAN JOSE EL RODEO	TELERED	8900802	1024	200.00
818	452	452	MERCADO SANTO TOMAS DE CASTILLA	TELERED	8900564	1024	200.00
1284	455	455	MALACATANCITO HUEHUETENANGO	TELERED	8900719	1024	200.00
1496	456	456	ORGANISMO JUDICIAL MIXCO	TELERED	8900840	1024	200.00
1829	457	457	SIQUINALA	TELERED	8901876	1024	200.00
1391	458	458	AUTOBANCO TECULUTAN	TELERED	8900770	1024	200.00
1672	460	460	MONTERRICO	TELERED	8901201	1024	200.00
2236	461	461	TAXISCO	TELERED	8902288	1024	200.00
1139	464	464	AUTOBANCO SAN JUAN SACATEPEQUEZ	TELERED	8900656	1024	200.00
1698	465	465	CHANMAGUA	TELERED	8901215	1024	200.00
1070	467	467	SAN FRANCISCO PETEN	TELERED	8900620	1024	200.00
1285	469	469	ORGANISMO JUDICIAL ESCUINTLA	TELERED	8900720	1024	200.00
996	470	470	NIMASAC	TELERED	8900621	1024	200.00
1612	471	471	POLOGUA	TELERED	8901241	1024	200.00
1017	474	474	CENTRO COMERCIAL TIKAL	TELERED	8900602	1024	200.00
1157	475	475	LOS AMATES CENTRO	TELERED	8900392	1024	200.00
1525	476	476	AUTOBANCO ALDEA MARISCOS	TELERED	8900849	1024	200.00
1216	477	477	AUTOBANCO LA RUIDOSA	TELERED	8900689	2048	240.00
926	478	478	MERCADO LOS AMATES	TELERED	8900587	1024	200.00
1824	482	482	GRACIAS A DIOS	TELERED	8900622	1024	200.00
1687	483	483	SAN JUAN IXCOY	TELERED	8901217	1024	200.00
1289	484	484	SAN JOSE CHACAYA	TELERED	8900724	1024	200.00
1290	485	485	SAN JORGE ZACAPA	TELERED	8900725	1024	200.00
1291	487	487	CONCEPCION CHIQUIRICHAPA	TELERED	8900726	1024	200.00
1634	488	488	CHUARRANCHO	TELERED	8901158	1024	200.00
861	490	490	EL MILAGRO	TELERED	8900568	1024	200.00
703	494	494	COMISARIATO MORALES	TELERED	8900506	1024	200.00
1467	496	496	CENTRAL DE MAYOREO ALMOLONGA	TELERED	8900822	2048	240.00
704	498	498	PARQUE JUTIAPA	TELERED	8900513	1024	200.00
898	500	500	WAY ASUNCION MITA	TELERED	8900579	1024	200.00
1267	503	503	EL AMATILLO	TELERED	8900905	1024	200.00
1028	504	504	AUTOBANCO GASO JUTIAPA	TELERED	8900627	1024	200.00
886	505	505	IGSS MONTUFAR	TELERED	8900580	1024	200.00
1292	507	507	SAN RAFAEL LAS FLORES	TELERED	8900727	1024	200.00
870	508	508	DESPENSA SANTA ELENA	TELERED	8900578	1024	200.00
878	509	509	CC SANTA AMELIA	TELERED	8900582	1024	200.00
1293	510	510	SAN JOSE LA ARADA	TELERED	8900728	1024	200.00
1691	512	512	UNION CANTINIL	TELERED	8901219	1024	200.00
1084	515	515	UNIVERSITARIA JUTIAPA	TELERED	8900645	1024	200.00
1674	517	517	CHINIQUE	TELERED	8901220	1024	200.00
1633	518	518	MONTUFAR	TELERED	8901157	1024	200.00
1661	520	520	SAN JUAN ATITAN	TELERED	8901169	1024	200.00
1675	521	521	SANTIAGO CHIMALTENANGO	TELERED	8901221	1024	200.00
2091	523	523	GRAMEEN PANAJACHEL	TELERED	8902064	512	174.00
1448	525	525	SAN MIGUEL CHICAJ	TELERED	8900808	1024	200.00
