Enlace	Oficina_Contable	Remoto	Descripcion	Proveedor	ID	AnchoBanda	Costo_Dolares
519	322	322	PLAZA ATANAZIO TZUL	NAVEGA	5403	512	196.00
1767	322	3220001	MAXI BODEGA ATANASIO TZUL	NAVEGA	53049	512	196.00
2054	326	326	AUTOBANCO TERMINAL RETALHULEU	NAVEGA	62565	1024	347.20
956	327	327	MERCADO LA VILLA	NAVEGA	23629	512	196.00
1953	328	328	LA LIBERTAD HUEHUETENANGO	NAVEGA	61769	1024	347.20
563	331	331	SAT SOLOLA	NAVEGA	6693	512	347.20
642	347	347	SAN PEDRO SACATEPEQUEZ	NAVEGA	11635	512	347.20
590	350	350	SANTRA CRUZ BALANYA	NAVEGA	9606	512	347.20
670	359	359	DESPENSA CUYOTENANGO	NAVEGA	12271	512	347.20
1660	360	360	DESPENSA POPTUN	NAVEGA	51001	512	347.20
802	368	368	MERCADO VENEZUELA	NAVEGA	16866	512	196.00
1476	369	369	CATARINA	NAVEGA	12527	512	347.20
748	371	371	AUTOBANCO CENTRO COMERCIAL EL NARANJO	NAVEGA	13336	512	196.00
1237	372	3720001	RENAP CUILAPA	NAVEGA	30017	512	347.20
769	372	372	AUTOBANCO MERCADO CUILAPA	NAVEGA	13347	512	347.20
697	374	374	MERCADO TECPAN	NAVEGA	12649	512	347.20
1091	375	375	21 CALLE ZONA 1	NAVEGA	26441	512	196.00
692	377	377	SALA DE CONTEO	NAVEGA	12648	512	196.00
746	385	385	10 CALLE ZONA 01	NAVEGA	13335	512	196.00
783	387	387	MEGA METATERMINAL DEL NORTE	NAVEGA	13911	512	196.00
716	392	392	WAY VILLA NUEVA	NAVEGA	13157	512	196.00
717	393	393	WAY AMATITLAN	NAVEGA	13154	512	196.00
1316	403	403	BOSQUES DE SAN NICOLAS	NAVEGA	30809	512	196.00
611	416	416	PUERTA PARADA	NAVEGA	13147	512	196.00
2025	419	419	SAN JOSE LA VI?A	NAVEGA	61684	1024	347.20
1834	421	421	EUROPLAZA	NAVEGA	55160	512	196.00
1715	423	423	MUNICIPALIDAD DE SAN JUAN SACATEPEQUEZ	NAVEGA	52156	512	347.20
1231	428	4280002	RENAP SALAMA	NAVEGA	29173	512	347.20
621	428	428	SALAMA 5A AVENIDA	NAVEGA	13145	512	347.20
622	429	429	COATEPEQUE 5A AVENIDA	NAVEGA	13144	512	347.20
973	435	435	IPALA 3A CALLE	NAVEGA	13100	512	347.20
1790	437	437	TERMINAL CHIQUIMULA	NAVEGA	13096	512	347.20
633	440	440	ESCUINTLA 3A CALLE	NAVEGA	13098	512	347.20
936	442	442	AUTOBANCO NEBAJ 2	NAVEGA	13097	512	347.20
2092	451	451	RIO BLANCO	NAVEGA	30038	512	347.20
786	454	454	SUZUKI LA CASTELLANA	NAVEGA	16407	512	196.00
812	459	459	PATZICIA	NAVEGA	17028	512	347.20
2004	461	461	TAXISCO	NAVEGA	25979	512	347.20
1100	462	462	MERCADO LA ASUNCION	NAVEGA	26604	512	196.00
900	463	463	AUTOBANCO GUALAN	NAVEGA	18546	512	347.20
2039	468	468	LOS GIRASOLES PATZUN	NAVEGA	61685	1024	347.20
1011	472	472	ZUNIL	NAVEGA	25591	512	347.20
1006	486	486	MERCADO TRIGALES	NAVEGA	25529	512	347.20
947	489	489	AUTOBANCO SANARATE	NAVEGA	23934	512	347.20
820	492	492	AUTOBANCO PATULUL	NAVEGA	17393	512	347.20
845	493	493	MERCADO VILLA NUEVA	NAVEGA	17394	2048	448.00
639	495	495	OASIS EXPRESS CHIQUIMULA	NAVEGA	6754	512	347.20
1123	497	497	AUTOBANCO LAS CHAMPAS	NAVEGA	27447	512	347.20
857	499	499	ANEXO PANAJACHEL	NAVEGA	17395	512	347.20
939	511	511	XELA CENTER	NAVEGA	23938	512	347.20
934	513	513	SAN JERONIMO	NAVEGA	23935	512	347.20
884	516	516	PASEO PLAZA	NAVEGA	17670	512	196.00
1909	519	519	CC EL TRIANGULO	NAVEGA	18160	512	347.20
930	526	526	SAN MIGUEL DUE?AS	NAVEGA	2808	512	347.20
931	530	530	AUTOBANCO CHIMALTENANGO	NAVEGA	19106	512	347.20
2063	533	533	AUTOBANCO PLAYA GRANDE	NAVEGA	62567	1024	310.00
1012	538	538	TERMINAL CHIQUIMULA	NAVEGA	25514	512	347.20
975	539	539	CHAMPERICO	NAVEGA	23933	512	347.20
913	541	541	PRADERA PALIN	NAVEGA	18582	512	347.20
940	547	547	WAY CONDADO SANTA MARIA XELA	NAVEGA	23936	512	347.20
945	548	548	WAY SAN PEDRO SACATEPEQUEZ SAN MARCOS	NAVEGA	23931	512	347.20
946	549	549	WAY EL FRUTAL	NAVEGA	23937	512	196.00
2059	553	553	EL CHAL II	NAVEGA	33403	1024	347.20
1007	556	556	AUTOBANCO LAS AMERICAS XELA	NAVEGA	25988	512	347.20
1081	559	559	AUTOBANCO LA ARENERA	NAVEGA	26374	512	347.20
1000	561	561	AUTOBANCO SAN JOSE PINULA	NAVEGA	25756	512	196.00
1005	562	562	AUTOBANCO ESCUINTLA	NAVEGA	25476	512	347.20
982	563	563	GRAMEEN SAN LUCAS TOLIMAN	NAVEGA	23939	512	347.20
992	564	564	GRAMEEN NAHUALA	NAVEGA	24919	512	347.20
983	565	565	GRAMEEN PATZICIA	NAVEGA	23940	512	347.20
1393	566	566	GRAMEEN EL QUICHE	NAVEGA	24894	512	347.20
993	567	567	GRAMEEN TOTONICAPAN	NAVEGA	25978	512	347.20
1109	570	570	SAN JOSE EL IDOLO	NAVEGA	26835	512	347.20
1035	573	573	SAN ISABEL CORP	NAVEGA	25528	512	347.20
1410	578	578	AUTOBANCO JAGUAR AEROPUERTO MUNDO MAYA	NAVEGA	27915	512	347.20
1491	582	5820001	ANEXO AUTOBANCO EL TEJAR	NAVEGA	43373	512	347.20
2030	584	584	JEREZ	NAVEGA	61771	1024	347.20
1042	586	586	MEGA FRATER	NAVEGA	25775	512	196.00
1048	587	587	USAC - FARMACIA	NAVEGA	25990	512	196.00
1073	588	588	MERCADO TACTIC	NAVEGA	26051	512	347.20
1585	597	597	SANTA BARBARA	NAVEGA	26791	512	347.20
1492	598	598	GRAMEEN CHIMALTENANGO	NAVEGA	26272	512	347.20
1087	599	599	GRAMEEN SAN JUAN OSTUNCALCO	NAVEGA	26271	512	347.20
1803	600	600	GRAMEEN JOYABAJ	NAVEGA	26273	512	347.20
1432	602	602	HOSPITAL NOVICENTRO	NAVEGA	38330	512	196.00
1101	603	603	AUTOBANCO EL ENCINAL	NAVEGA	26637	512	196.00
1102	604	604	AUTOBANCO SAN RAFAEL ZONA 18	NAVEGA	26605	512	196.00
1800	605	605	EL PALMAR QUETZALTENANGO	NAVEGA	63957	1024	310.00
1112	606	606	SANTO DOMINGO	NAVEGA	26832	512	347.20
1103	607	607	PASEO VILLA HERMOSA	NAVEGA	26606	512	196.00
1126	608	608	COMITANCILLO	NAVEGA	57222	512	347.20
1116	610	610	JUZGADO DE TURNO ESCUINTLA	NAVEGA	26903	512	347.20
1124	611	611	RIO BRAVO	NAVEGA	27838	512	347.20
1357	612	612	IGLESIA EL CALVARIO	NAVEGA	31519	512	196.00
1127	616	616	MINEDUC	NAVEGA	27143	512	196.00
1134	618	618	FRATER ROOSEVELT	NAVEGA	27258	512	196.00
1135	619	619	VERBO EL NARANJO	NAVEGA	27259	512	196.00
2056	620	620	LOS CIMIENTOS	NAVEGA	61767	1024	347.20
1137	621	621	LIGA NACIONAL CONTRA EL CANCER	NAVEGA	27284	512	196.00
1140	624	624	C.C. PASEO LAS PALMAS RETALHULEU	NAVEGA	49112	512	347.20
1141	625	625	GRAMEEN SAN MARCOS	NAVEGA	27286	512	347.20
2051	626	626	MUNICIPALIDAD DE CHIQUIMULA	NAVEGA	61683	1024	347.20
1757	628	628	SAN JOSE VILLA NUEVA	NAVEGA	52873	512	196.00
1176	631	631	MERCADO RETALHULEU	NAVEGA	30685	512	347.20
1495	633	633	PRADERA PUERTO BARRIOS	NAVEGA	30552	512	347.20
1310	636	636	GRAMEEN SANTA LUCIA COTZUMALGUAPA	NAVEGA	30717	512	347.20
1311	640	640	GRAMEEN SAN ANTONIO SUCHITEPEQUEZ	NAVEGA	30729	512	347.20
496	641	641	IGSS CHICACAO	NAVEGA	4588	512	347.20
1156	642	642	PROCURADURIA GENERAL DE LA NACION	NAVEGA	28284	512	196.00
1252	647	647	GRAMEEN CIUDAD VIEJA	NAVEGA	30005	512	347.20
1248	648	648	METAMERCADO COATEPEQUE	NAVEGA	30006	512	347.20
1998	648	6480001	DIMACO COATEPEQUE	NAVEGA	1148	512	347.20
1169	650	650	MEGAPACA PACIFIC VILLA HERMOSA	NAVEGA	28614	512	196.00
1164	653	653	MEGAPACA 18 CALLE	NAVEGA	28618	512	196.00
1163	655	655	MINISTERIO DE ENERGIA Y MINAS	NAVEGA	28285	512	196.00
1332	658	658	SANTA CRUZ RIO HONDO	NAVEGA	30786	512	347.20
1477	661	6610002	PLAZA FINACIERA CENTRA SUR	NAVEGA	41973	512	196.00
1256	663	663	DEL MAESTRO ZONA 1	NAVEGA	30396	512	196.00
1493	665	665	PASAPORTES MIGRACION	NAVEGA	43128	512	196.00
1178	666	666	MUNICIPALIDAD SAN BERNARDINO	NAVEGA	28711	512	347.20
1363	668	668	GRAMEEN SAN LUCAS SACATEPEQUEZ	NAVEGA	32414	512	347.20
1197	670	670	MUNICIPALIDAD EL PROGRESO JUTIAPA	NAVEGA	28655	512	347.20
1189	672	672	MEGAPACA MIXCO	NAVEGA	28615	512	196.00
1190	673	673	MEGAPACA AVENIDA PETAPA	NAVEGA	28616	512	196.00
1191	674	674	MEGAPACA PRADERA EXPRESS VILLA NUEVA	NAVEGA	28617	512	196.00
1865	676	676	SANTA ROSA DE LIMA	NAVEGA	30223	512	347.20
1251	682	682	GRAMEEN COATEPEQUE	NAVEGA	30009	512	347.20
1334	686	686	CC PLAZA DEL LAGO AMATITLAN	NAVEGA	30737	512	196.00
1364	688	688	MEGAPACA EL FARO	NAVEGA	31424	512	196.00
1489	689	689	MEGAPACA EL CARMEN	NAVEGA	43056	512	196.00
1376	694	694	MUNICIPALIDAD DE COBAN	NAVEGA	32676	512	347.20
1304	701	701	AUTOBANCO JOCOTAN	NAVEGA	38462	256	347.20
1389	702	702	SAN ANDRES PETEN	NAVEGA	37919	512	347.20
1997	704	7040001	MUNICIPALIDAD DE MIXCO	NAVEGA	31250	512	196.00
1365	708	708	MEGAPACA PERIFERICO	NAVEGA	31509	512	196.00
1366	709	709	MEGAPACA CALLE MARTI	NAVEGA	32962	512	196.00
2031	710	710	CENTRO COMERCIAL LAS PUERTAS	NAVEGA	32624	512	347.20
1369	711	711	MERCADO CARCHA	NAVEGA	32619	512	347.20
1382	712	712	UNIVERSIDAD CUNORI	NAVEGA	32966	512	347.20
1384	713	713	MINI MUNI MIXCO NUEVA MONTSERRAT	NAVEGA	32938	512	196.00
1425	715	715	MINI MUNI MIXCO SAN CRISTOBAL	NAVEGA	38093	512	196.00
1404	717	717	PLAZA EL AMATE	NAVEGA	37218	512	196.00
437	718	7180001	ANEXO MERCADO SAN FRANCISCO EL ALTO	NAVEGA	2105	512	347.20
1910	720	7200001	RENAP QUICHE CENTRO	NAVEGA	32937	512	347.20
1405	724	724	MERCADO SANTA ELENA	NAVEGA	37635	512	347.20
1436	729	729	GRAMEEN CHIQUIMULILLA	NAVEGA	38536	256	347.20
2048	731	2731	ANEXO CENTRA NORTE PRIMER NIVEL	NAVEGA	62230	512	196.00
2007	733	733	CC PRADERA CONCEPCION	NAVEGA	38805	512	196.00
1785	739	7390001	MAXIDESPENSA, PLAZA SAN RAFAEL ZONA 18	NAVEGA	54541	512	196.00
1198	742	742	MUNICIPALIDAD DE VILLA CANALES	NAVEGA	28659	256	347.20
2074	746	746	SAN MORORO	NAVEGA		1024	310.00
2055	747	747	PACHALUM CALLE DE LAS FLORES	NAVEGA	62885	1024	347.20
576	748	748	NUEVA SANTA ROSA	NAVEGA	7520	512	347.20
1471	759	759	CC SANTA CLARA VILLA NUEVA	NAVEGA	40598	512	347.20
1478	760	760	MERCADO JALAPA	NAVEGA	43078	512	347.20
1590	764	764	MERCADO MONJAS	NAVEGA	28660	512	347.20
1969	784	784	GODINEZ	NAVEGA	61770	1024	347.20
1564	789	789	MERCADO COBAN	NAVEGA	30007	512	347.20
1652	798	798	MUNICIPALIDAD ESQUIPULAS	NAVEGA	51671	512	347.20
1591	800	800	PLAZA MEGAPACA ZONA 17	NAVEGA	46220	512	196.00
1771	817	817	ECONOMATO MILITAR	NAVEGA	49149	512	196.00
1624	818	818	MINISTERIO DE AMBIENTE	NAVEGA	50050	512	196.00
1640	820	820	PARQUE CENTRAL EL TEJAR	NAVEGA	50952	512	347.20
1623	821	821	LA BODEGONA CIUDAD VIEJA SACATEPEQUEZ	NAVEGA	50049	512	347.20
2049	826	826	AUTOBANCO LAS VERAPACES	NAVEGA		1024	310.00
2071	855	855	LA REYNITA SAYAXCHE	NAVEGA	29160	1024	310.00
2057	862	862	EL BOQUERON	NAVEGA	61768	1024	347.20
1818	867	867	MUNICIPALIDAD POPTUN	NAVEGA	54543	512	347.20
1796	868	868	MEGAPACA RETALHULEU	NAVEGA	54542	512	347.20
1828	869	869	PANORAMA XELA	NAVEGA	54736	512	347.20
1833	880	880	INTERAMERICAS	NAVEGA	55161	512	196.00
1716	884	884	MINISTERIO DE GOBERNACION	NAVEGA	55201	512	196.00
689	917	1012	EEGSA	NAVEGA	1138	128	112.00
921	917	1028	ORIFLAME	NAVEGA		128	0.00
677	917	1009	MUNI GUATE	NAVEGA	3218	512	196.00
1628	917	1012	EEGSA	NAVEGA	47067	128	112.00
676	917	1008	COMCEL/TIGO	NAVEGA	825	128	112.00
1543	917	1039	SAT	NAVEGA	39683	2048	448.00
1844	917	1046	DATA CENTER MAYCOM	NAVEGA	55090	512	196.00
1630	917	1008	COMCEL/TIGO	NAVEGA	47065	128	112.00
675	920	1007	TELNOR / NOC	NAVEGA	1957	512	408.80
679	920	1011	EDICIO BANRURAL - OFICINAS CENTRALES	NAVEGA	11988	1024	420.00
743	920	1014	CESA	NAVEGA	13572	1024	420.00
1572	920	1040	SITIO ALTERNO LAS CHARCAS ZONA 11	NAVEGA	38730	51200	2100.00
678	948	1002	INTERNET	NAVEGA	11946	46080	6160.00
1635	958	1042	UNION FENOSA	NAVEGA		128	0.00
2027	9185	2115	AG. ZONA11 VIRTUAL	NAVEGA	19191	512	196.00
2070	400001	400001	EMRE PLAYA GRANDE	NAVEGA	25697	1024	347.20
