rm_oficinacontable	descripcion	monto_USD$
105	SIJA QUETZALTENANGO	14.29
106	ADUANA AGUA CALIENTE	14.29
108	EL FLORIDO	14.29
109	ROOSEVELTH	42.86
110	ADUANA PEDRO DE ALVARADO	14.29
111	CUILAPA	14.29
113	ADUANA MELCHOR DE MENCOS	14.29
114	PUERTO QUETZAL	14.29
116	TODOS SANTOS HUEHUETENANGO	14.29
117	NENTON	14.29
118	BOULEVAR LIBERACION	14.29
119	SANTA MARIA IXHUATAN	14.29
120	AUTOBANCO ASUNCION MITA	14.29
121	CHICHICASTENANGO	14.29
124	COBAN IMPERIAL	28.58
125	CHISEC	14.29
126	SAN MANUEL CHAPARRON	14.29
127	AUTOBANCO TELEMAN	14.29
128	CONCEPCION HUISTA	14.29
129	EL CHOL	14.29
130	GRANADOS	14.29
131	REFORMA SAN MARCOS	14.29
132	AGENCIA ZONA 6 (MARTI)	14.29
133	C.C. PLAZA MAGDALENA	14.29
134	AGENCIA ZONA 7	14.29
135	AGENCIA ZONA 5	14.29
136	METRONORTE	28.58
137	VILLA NUEVA	14.29
138	AGENCIA MIXCO	14.29
139	AGENCIA ZONA 19	28.58
140	SAT FLORES	14.29
141	TERMINAL HUEHUETENANGO	14.29
142	PLAZA PALMERAS	14.29
144	SAN BENITO PETEN	14.29
146	INGUAT	14.29
147	AGENCIA SAT ZACAPA	28.58
148	COLONIAL ANTIGUA	14.29
149	SANTA EULALIA	14.29
150	SAT - CHIMALTENANGO	14.29
151	SALAMA CENTRO	14.29
152	AUTOBANCO PROGRESO JUTIAPA	14.29
153	AUTOBANCO CIUDAD SAN CRISTOBAL	14.29
154	AGUA BLANCA	14.29
155	AUTOBANCO LAS MINAS ESQUIPULAS	14.29
156	PANAJACHEL	14.29
157	SAT - JALAPA	14.29
158	SAMAYAC	14.29
159	SAN ANDRES SEMETABAJ	14.29
160	AUTOBANCO TEXACO CHIQUIMULA	14.29
162	CAMOJA	14.29
163	CUNEN	14.29
164	AMATITLAN	28.58
165	XELAJU	28.58
166	TECULUTAN	14.29
168	LA TORRE	14.29
169	EL PROGRESO	14.29
170	C.D.R.O	14.29
173	19 CALLE	14.29
174	PURULHA	14.29
175	ORGANISMO JUDICIAL	14.29
177	LA DEMOCRACIA ESCUINTLA	14.29
178	AEROPUERTO	42.86
179	PALIN	14.29
180	SANARATE	14.29
181	CHICAMAN	14.29
183	PRISA	14.29
184	TERMINAL JUTIAPA	28.58
185	IGSS CENTRAL	14.29
187	SAN ANTONIO SUCHITEPEQUEZ	14.29
188	IGSS ZONA 5	14.29
189	19 AVENIDA ZONA 6	14.29
190	IGSS ZONA 11	14.29
192	IGSS MONTE REAL	14.29
193	IGSS RETALHULEU	14.29
194	IGSS PAMPLONA	14.29
195	TIQUISATE	14.29
196	SAN MIGUEL POCHUTA	14.29
197	TACTIC	14.29
198	SIMON BOLIVAR MORALES	14.29
199	MERCADO QUETZALTENANGO	14.29
200	CHAJUL	14.29
201	SALCAJA	28.58
202	MERCADO SANTO TOMAS DE CASTILLA	14.29
203	PATULUL	14.29
204	CHICACAO	14.29
205	IGSS ZONA 9	14.29
206	MEGA PRIMMA	28.58
207	CHIQUIMULA CENTRO	14.29
209	EL NARANJO	28.58
210	MERCADO TERMINAL ZONA 4	14.29
211	MERCADO LA FLORIDA	14.29
213	MERCADO LA PARROQUIA	14.29
216	MUNICIPALIDAD DE VILLA NUEVA	14.29
219	LOS OLIVOS	14.29
220	MONJAS	14.29
221	SANTA LUCIA COTZ	14.29
222	SAN ANDRES SAJCABAJA	14.29
225	MERCADO EL GUARDA	14.29
227	SANTO TOMAS DE CASTILLA	14.29
228	SAT ZONA 9	28.58
231	SAN PABLO SAN MARCOS	14.29
232	SAN JUAN SACATEPEQUEZ	14.29
233	ALMOLONGA	14.29
235	CENTRO COMERCIAL MONSERRAT	14.29
237	BOCA DEL MONTE	14.29
238	ZACUALPA	14.29
240	SANTA ANA HUISTA	14.29
241	RIO HONDO	14.29
242	SAT MAZATENANGO	14.29
244	HOSPITAL ROOSEVELT	14.29
249	AUTOBANCO - QUETZALTENANGO	14.29
251	LIVINGSTON	14.29
256	USAC	14.29
257	AUTOBANCO - PETAPA	14.29
258	LA LIBERTAD	14.29
260	MERCADO SAN JOSE MERCANTIL	14.29
263	MERCADO LA PRESIDENTA	14.29
265	SAN FELIPE RETALHULEU	14.29
266	CONCEPCION LAS MINAS	14.29
272	SANSARE	14.29
273	ESCUINTLA CENTRO	14.29
275	MAZATENANGO PLAZA AMERICA	14.29
276	MERCADO COLON	14.29
278	MERCADO LA REFORMITA	14.29
279	MERCADO BETHANIA	14.29
280	SAN ANDRES ITZAPA	14.29
283	AUTOBANCO ZACAPA TAMARINDAL	14.29
284	ESTANZUELA	14.29
285	CHIANTLA	14.29
286	SAN IDELFONSO IXTAHUACAN	14.29
288	ORATORIO	14.29
292	NAHUALA	14.29
293	SANTA LUCIA UTATLAN	14.29
294	MORAZAN	14.29
295	TACANA	14.29
296	SAN JUAN OSTUNCALCO	14.29
297	PARRAMOS	14.29
298	EL FRUTAL	14.29
300	INFOM	14.29
301	ORGANISMO JUDICIAL QUETZALTENANGO	28.58
302	QUEZADA	14.29
303	SIBILIA	14.29
304	CANILLA	14.29
306	LA GOMERA	14.29
308	DOLORES	14.29
309	IPM	14.29
312	ORGANISMO JUDICIAL HUEHUETENANGO	14.29
313	IGLESIA BETHANIA QUETZALTENANGO	14.29
314	PRADERA XELA	14.29
315	DECAM	14.29
316	SAN JOSE POAQUIL	14.29
319	PLAZA JADE	14.29
321	CIUDAD VIEJA	14.29
324	JOCOTAN	14.29
325	SAN JOSE	14.29
326	AUTOBANCO TERMINAL RETALHULEU	28.58
329	AUTOBANCO COATEPEQUE	28.58
330	CASILLAS	14.29
332	AYARZA	14.29
333	SEGUROS UNIVERSALES	14.29
334	CENTRO COMERCIAL ZONA 4	14.29
335	USUMATLAN	14.29
336	CABANAS	14.29
337	SAN DIEGO	14.29
338	SAN ANTONIO ILOTENANGO	14.29
339	CONTRALORIA GENERAL DE CUENTAS	28.58
340	2 CALLE ZONA 9	28.58
341	MERCADO CANDELARIA	14.29
342	MERCADO JUSTO RUFINO BARRIOS	14.29
343	SAN MATEO IXTATAN	14.29
344	SAN CRISTOBAL ACASAGUASTLAN	14.29
345	MINISTERIO PUBLICO FISCALIAS	14.29
348	MERCADO BARILLAS	14.29
349	SAN MARCOS HUISTA	14.29
352	MINISTERIO DE RELACIONES EXTERIORES	14.29
353	MUNICIPALIDAD SANTA LUCIA COTZUMALGUAPA	14.29
354	CHAHAL	14.29
356	SAN AGUSTIN ACASAGUASTLAN	28.58
357	DESPENSA LOMAS DEL NORTE	14.29
358	MERCADO QUICHE ZONA 5	14.29
361	CUBULCO CENTRO	14.29
362	AVENIDA BOLIVAR	14.29
363	SAN JUAN COTZAL	14.29
364	MIRAFLORES	14.29
365	INTECAP	14.29
366	MEGA TERMINAL ZONA 4	14.29
367	AUTOBANCO JOYABAJ	14.29
369	CATARINA	14.29
370	GUAZACAPAN	14.29
376	CENTRO COMERCIAL PACIFIC CENTER	14.29
378	AUTOBANCO JALAPA	14.29
379	SANTA MARIA VISITACION	14.29
381	AUTOBANCO PUERTO BARRIOS	14.29
382	SAYAXCHE PARQUE CENTRAL	14.29
383	LAS ESCOBAS	14.29
384	CENTRO COMERCIAL MONTUFAR	14.29
386	AUTOBANCO SAN LUCAS SACATEPEQUEZ	14.29
389	SAN RAFAEL PIE DE LA CUESTA	14.29
390	PALESTINA DE LOS ALTOS	14.29
391	MERCADO GUASTATOYA	14.29
394	TERMINAL BAZARES	14.29
395	SANTA CATARINA IXTAHUACAN	14.29
396	CERINAL	14.29
397	ZARAGOZA CHIMALTENANGO	14.29
398	CONCEPCION TUTUAPA	14.29
400	SAN JUAN CHAMELCO	14.29
401	FRAIJANES	14.29
402	VISTA HERMOSA 2	14.29
403	BOSQUES DE SAN NICOLAS	14.29
404	AVENIDA PETAPA	14.29
405	NOVICENTRO	14.29
406	VILLA DE GUADALUPE	14.29
407	EL MUÑECON	14.29
408	CALZADA AGUILAR BATRES	14.29
409	LOS PROCERES	14.29
410	GEMINIS 10 NO. 2	14.29
411	METAMERCADO SAN JUAN	14.29
412	METATERMINAL DEL NORTE	14.29
413	SAN JOSE PINULA	14.29
414	ROOSEVELT 2	14.29
415	15 AVENIDA ZONA 6	14.29
417	SANTA FE	14.29
420	CENMA 2	14.29
422	ALPASA	14.29
424	VILLA NUEVA 2	14.29
425	MALACATAN 5A AVENIDA	14.29
426	HUEHUETENANGO TORRE	14.29
427	ASUNCION MITA BARRIO EL CENTRO	14.29
428	SALAMA 5A AVENIDA	14.29
430	SANTA ELENA 4A CALLE	14.29
431	POPTUN 7A AVENIDA	14.29
432	MAZATENANGO 7A CALLE ZONA 2	28.58
433	BARILLAS 2A AVENIDA	14.29
434	LA MESILLA CARRETERA INTERAMERICANA	14.29
436	TECUN UMAN 3A AVENIDA	28.58
437	CHIQUIMULA 8A. AVENIDA	14.29
438	SOLOMA ZONA 1	14.29
440	ESCUINTLA 3A CALLE	14.29
441	COLOMBA	14.29
443	SAN RAFAEL	14.29
444	JACALTENANGO 2	14.29
446	FLORES COSTA CUCA	14.29
447	LLANO LARGO	14.29
448	EL QUETZAL	14.29
449	SAN JOSE EL RODEO	14.29
452	MERCADO SANTO TOMAS DE CASTILLA	14.29
453	C.C. PRADERA ZONA10	14.29
455	MALACATANCITO HUEHUETENANGO	14.29
456	ORGANISMO JUDICIAL MIXCO	14.29
457	SIQUINALA	14.29
458	AUTOBANCO TECULUTAN	28.58
460	MONTERRICO	14.29
461	TAXISCO	14.29
464	AUTOBANCO SAN JUAN SACATEPEQUEZ	14.29
465	CHANMAGUA	14.29
466	SALTAN	14.29
467	SAN FRANCISCO PETEN	14.29
469	ORGANISMO JUDICIAL ESCUINTLA	14.29
470	NIMASAC	14.29
471	POLOGUA	14.29
474	CENTRO COMERCIAL TIKAL	14.29
475	LOS AMATES CENTRO	14.29
476	AUTOBANCO ALDEA MARISCOS	14.29
477	AUTOBANCO LA RUIDOSA	14.29
478	MERCADO LOS AMATES	14.29
481	CENTRO COMERCIAL MINUTO	14.29
482	GRACIAS A DIOS	14.29
483	SAN JUAN IXCOY	14.29
484	SAN JOSE CHACAYA	14.29
485	SAN JORGE ZACAPA	14.29
487	CONCEPCION CHIQUIRICHAPA	14.29
488	CHUARRANCHO	14.29
490	EL MILAGRO	14.29
493	MERCADO VILLA NUEVA	14.29
494	COMISARIATO MORALES	14.29
496	CENTRAL DE MAYOREO ALMOLONGA	14.29
497	AUTOBANCO LAS CHAMPAS	14.29
498	PARQUE JUTIAPA	14.29
500	WAY ASUNCION MITA	14.29
503	EL AMATILLO	14.29
504	AUTOBANCO GASO JUTIAPA	14.29
505	IGSS MONTUFAR	14.29
506	HORCONES 	14.29
507	SAN RAFAEL LAS FLORES	14.29
508	DESPENSA SANTA ELENA	14.29
509	CC SANTA AMELIA	14.29
510	SAN JOSE LA ARADA	14.29
512	UNION CANTINIL	14.29
514	SUPERMERCADO LA CASITA	14.29
515	UNIVERSITARIA JUTIAPA	14.29
517	CHINIQUE	14.29
518	MONTUFAR	14.29
520	SAN JUAN ATITAN	14.29
521	SANTIAGO CHIMALTENANGO	14.29
523	GRAMEEN PANAJACHEL	14.29
525	SAN MIGUEL CHICAJ	14.29
527	AUTOBANCO CRUCE SAN LUIS 	14.29
528	LA CONCHA	14.29
530	AUTOBANCO CHIMALTENANGO	14.29
531	MULTIMAYOREO	14.29
532	PRADERA LINDA VISTA	14.29
534	AUTOBANCO FRAY BARTOLOME DE LAS CASAS	14.29
535	TIERRA BLANCA	14.29
536	TRAPICHE	14.29
537	GRAN KARMEL	14.29
540	CC LA DOCE	14.29
542	OJ ANTIGUA GUATEMALA	14.29
543	MERCADO ANTIGUA GUATEMALA	14.29
545	PRADERA CHIQUIMULA	14.29
546	WAY ZONA 6 PARROQUIA 	14.29
551	CENTRO COMERCIAL EL JAULON	14.29
554	HUITAN QUETZALTENANGO	14.29
555	SAN ANTONIO AGUAS CALIENTES	14.29
557	MERCADO SANTA LUISA	14.29
558	SAN MARTIN SACATEPEQUEZ	14.29
560	SANTA APOLONIA	14.29
562	AUTOBANCO ESCUINTLA	14.29
568	AUTOBANCO CC METRO PLAZA RETALHULEU	14.29
569	SANTO TOMAS LA UNION SUCHITEPEQUEZ	14.29
571	DIMACO PAJAPITA SAN MARCOS	14.29
572	RENAP SANTA CATARINA PINULA	28.58
574	SANTA MARIA DE JESUS	14.29
575	COLOTENANGO	14.29
576	TANQUE LA UNION ANTIGUA	14.29
577	DGAC MUNDO MAYA PETEN	14.29
578	AUTOBANCO JAGUAR AEROPUERTO MUNDO MAYA	14.29
580	AUTOBANCO JAGUAR SAN BENITO	14.29
581	EL ADELANTO	14.29
582	AUTOBANCO El TEJAR	28.58
583	AUTOBANCO JAGUAR POPTUN	14.29
589	ALDEA LA ERMITA	14.29
590	SUPER DEL BARRIO CARRETERA AL ATLANTICO	14.29
591	LA MAQUINA 2	14.29
592	ZUNILITO	14.29
593	SAN FRANCISCO ZAPOTITLAN 	14.29
594	CABALLO BLANCO	14.29
595	CHINAUTLA	14.29
596	MEGAMEDICA ZACAPA	14.29
601	AUTOBANCO ENTRE RIOS	14.29
613	COLONIA MAYA	14.29
614	SANTA ELENA BARILLAS	14.29
615	MERCADO SAN JOSE DEL GOLFO	14.29
622	UNIVERSIDAD PANAMERICANA	14.29
623	SANTA ANA PETEN	14.29
624	C.C. PASEO LAS PALMAS RETALHULEU	14.29
629	MERCADO NUEVA CONCEPCION	14.29
630	CENTRO COMERCIAL CATALINA VILLA NUEVA	14.29
634	SUPERDICASA LA DEMOCRACIA	14.29
635	SAN SEBASTIAN COATAN	14.29
637	SAN JUAN ERMITA CHIQUIMULA	14.29
638	SAN JACINTO	14.29
639	GRAMEEN SACAPULAS	14.29
643	MEGAPACA PASEO SAN NICOLAS	14.29
646	MEGAPACA VILLA NUEVA	14.29
649	ACATENANGO	14.29
652	SAT CUILAPA	14.29
654	SAN VICENTE PACAYA	28.58
656	GRAMEEN SANTA CLARA LA LAGUNA	14.29
657	SAN PEDRO YEPOCAPA	14.29
659	C.C. ESKALA ROOSEVELT	14.29
660	CC ALTAVISTA	14.29
661	PLAZA FINACIERA CENTRA SUR	14.29
662	PORTUARIA QUETZAL (PTO)	14.29
663	DEL MAESTRO ZONA 1	14.29
664	SANTA CRUZ NARANJO	14.29
667	GUINEALES	14.29
669	PASEO DE LAS AMERICAS XELA	14.29
671	MUNICIPALIDAD FRAIJANES	14.29
675	SAN JOSE ACATEMPA	14.29
677	CALZADA MOPAN DOLORES PETEN	14.29
679	SAN PEDRO SACATEPEQUEZ CENTRO	14.29
681	SAN JOSE OJETENAM	14.29
683	SAN ANTONIO SACATEPEQUEZ	14.29
684	AUTOBANCO CHIQUIMULILLA	14.29
687	LLANO GRANDE SALAMA	14.29
690	MEGAPACA EL PUNTO	14.29
691	SAN RAFAEL LA INDEPENDENCIA	14.29
692	SAN GASPAR IXCHIL	14.29
693	CC PLAZA MANANTIAL	14.29
695	MINI MUNI CUBIL	14.29
696	MINI MUNI CAMPO DE AVIACION COBAN	14.29
697	SANYUYO	14.29
698	GRAMEEN USPANTAN	14.29
699	MAGDALENA MILPAS ALTAS	14.29
700	AUTOBANCO MULTIPLAZA EL SAUCE	14.29
703	GRAMEEN HUEHUETENANGO	14.29
704	MIXCO PARQUE	14.29
705	MIX SAN CRISTOBAL	28.58
706	CUYOTENANGO	14.29
707	AUTOBANCO MEGAFERRO	14.29
714	AUTOBANCO VILLAS DEL SUR	28.58
716	SAN JUAN TECUACO	14.29
718	 SAN FRANCISCO DE ASIS	14.29
719	SANTA LUCIA CENTRO	14.29
720	QUICHE ZONA 3	14.29
721	TERMINAL QUICHE	14.29
723	CC LOS PROCERES	14.29
724	MERCADO SANTA ELENA	14.29
725	SAN VICENTE BUENABAJ	14.29
726	GALERIAS DEL SUR	14.29
727	MUNICIPALIDAD SAN RAYMUNDO	14.29
728	CHINACA	14.29
730	GRAMEEN SAN PABLO	14.29
731	CENTRA NORTE	14.29
732	SAN BARTOLO AGUAS CALIENTES	14.29
733	CC PRADERA CONCEPCION	14.29
734	LA BLANCA SAN MARCOS	14.29
735	NUEVO PROGRESO	14.29
737	GRAMEEN NEBAJ	14.29
739	PLAZA MEDICA DEL NORTE	28.58
740	MUNICIPALIDAD DE CHIMALTENANGO	14.29
741	MEGAPACA VILLA LINDA	14.29
743	OCRET	14.29
744	CENTRO COMERCIAL METRO PLAZA JUTIAPA	14.29
745	COLONIA LOS ANGELES	14.29
747	PACHALUM CALLE DE LAS FLORES	14.29
749	MEGAPACA VIP CHIQUIMULA	28.58
750	CENTRO COMERCIAL MAJADAS	14.29
751	CENTRO COMERCIAL LA TRINIDAD MALACATAN	14.29
752	UNISUPER NIMAJUYU	14.29
753	LAS CABEZAS ORATORIO	14.29
754	CALLE MARTI 12 AVENIDA	14.29
755	UNISUPER LA BRIGADA	14.29
756	UNISUPER LO DE FUENTES	14.29
757	CENTRO COMERCIAL PLAZA METROFERIA	14.29
758	GASO MOYUTA	14.29
761	PARQUE CENTRAL SAN ANTONIO HUISTA	14.29
762	MEGAPACA XELA	14.29
763	GUATELINDA SAN DIEGO	14.29
765	MUNICIPALIDAD DE SANTA CATARINA BARAHONA	14.29
766	CONTRALORIA GENERAL DE CUENTAS ZONA 13	14.29
767	MINISTERIO DE SALUD PUBLICA ZONA 9	14.29
769	CIUDAD QUETZAL	14.29
770	MUNICIPALIDAD DE SAN JOSE POAQUIL	14.29
771	SAN SEBASTIAN RETALHULEU	14.29
772	CASAS VIEJAS	14.29
773	CENTRO COMERCIAL MAYA MALL	14.29
774	EL JICARO	14.29
776	JOCOTENANGO	14.29
777	AUTOBANCO SAN MARCOS	14.29
779	KILOMETRO 11 SAN JUAN DOLORES	14.29
780	LOS ESCUDOS CHIMALTENANGO	14.29
781	CENTRO COMERCIAL SAN FRANCISCO ZONA 6 MIXCO	14.29
782	MUNICIPALIDAD DE MASAGUA	14.29
783	REGISTRO GENERAL DE LA PROPIEDAD	14.29
785	CENTRO COMERCIAL LAS FLORES AMATITLAN	14.29
786	CEALSA	14.29
787	CENTRO COMERCIAL SAN FRANCISCO	14.29
788	SAN JOSE DE LA COMUNIDAD	14.29
789	MERCADO COBAN	14.29
791	AUTOBANCO MEGAPLAZA	28.58
792	COMERCIAL PLAZA LA LIBERTAD PETEN	14.29
793	MERCADO PRIMERO DE JULIO	14.29
795	LICEO ROCA DE AYUDA	14.29
799	MUNICIPALIDAD DE QUETZALTENANGO	14.29
801	MUNICIPALIDAD RETALHULEU	14.29
802	JUMAYTEPEQUE	14.29
803	AUTOBANCO BARBERENA	14.29
804	COLIS	14.29
805	ESQUIPULAS 6A. AVENIDA	14.29
806	TZOLOJYA	14.29
808	AUTOBANCO SAMAYAC	14.29
809	EVENTOS CATOLICOS	14.29
811	LO DE REYES SAN PEDRO AYAMPUC	14.29
812	CALLE REAL SAN JOSE DEL GOLFO	28.58
813	CONGUACO	14.29
814	RENAP KOREA CENTER	14.29
815	SUPER DEL BARRIO CIUDAD REAL	14.29
819	PANORAMA EXPRESS	14.29
822	COMAPA	14.29
823	GENOVA COSTA CUCA	14.29
824	SANTA MARIA CHIQUIMULA	14.29
825	CUNOC QUETZALTENANGO	14.29
827	CORPORATIVA QUETZALTENANGO	14.29
828	RABINAL CENTRO	14.29
829	CIUDAD SATELITE	14.29
830	LAS BRISAS	14.29
831	C.C. MOLINO DE LAS FLORES	14.29
832	CENTRO COMERCIAL LA TRINIDAD COATEPEQUE	28.58
833	LAS PALMAS COATEPEQUE	14.29
834	SAN SEBASTIAN HUEHUETENANGO	14.29
836	MEGAPACA CENTRAL	14.29
837	PARQUE CENTRAL RETALHULEU (VIP)	14.29
838	LAS POZAS RIO HONDO	14.29
839	SAN ANTONIO LA PAZ	14.29
840	TAJUMUCO	14.29
841	MULTIMAYOREO ESCUINTLA	14.29
842	COLEGIO DE PROFESIONALES	14.29
843	SAN MIGUEL TOTONICAPAN	14.29
844	AUTOBANCO PALENCIA	14.29
845	CENTRO COMERCIAL REAL AMERICA	14.29
847	CUNOROC	14.29
848	RIO SAN JUAN AGUACATAN	14.29
849	CENTRO COMERCIAL LA ISLA	14.29
850	AUTOBANCO SAN RAFAEL LAS FLORES	14.29
852	MUNICIPALIDAD SAN PABLO JOCOPILAS	14.29
853	MUNICIPALIDAD DE SAN GABRIEL	14.29
854	MUNICIPALIDAD DE SAN MIGUEL PANAN SUCHITEPEQ	14.29
855	LA REYNITA SAYAXCHE	14.29
856	CONTEPEQUE ATESCATEMPA JUTIAPA	14.29
858	TECTITAN	14.29
859	LA TERMINAL USPANTAN	14.29
860	AUTOBANCO SAN MARTIN JILOTEPEQUE	14.29
861	SAN PEDRO JOCOPILAS	14.29
863	PATZITE	14.29
864	EL INJERTO LA LIBERTAD	14.29
865	AUTOBANCO CALZADA ASTURIAS	14.29
869	PANORAMA XELA	14.29
870	MORALES CENTRO	14.29
871	LA BARRANCA GRANDE	14.29
872	BUENOS AIRES	14.29
875	AUTOBANCO AMBERES	14.29
876	SIPACAPA SAN MARCOS	14.29
877	AUTOBANCO MAYUELAS	14.29
878	AUTOBANCO PLAYITAS	14.29
879	MUNICIPALIDAD SAN PEDRO AYAMPUC	14.29
881	SAN MIGUEL SIGUILA	14.29
882	OLINTEPEQUE	14.29
883	ARGUETA	14.29
884	MINISTERIO DE GOBERNACION	14.29
885	MERCADO LA DEMOCRACIA XELA	14.29
886	LA ESPERANZA	14.29
887	AUTOBANCO CONDADO SAN CRISTOBAL TOTONICAPAN	14.29
888	MUXBAL	28.58
889	MUNICIPALIDAD DE JALAPA	14.29
890	PUERTO DE IZTAPA	14.29
891	GUANAGAZAPA	14.29
892	PASACO	14.29
893	PALESTINA LAS CRUCES	14.29
895	ALDEA EL OBRAJUELO AGUA BLANCA	14.29
896	TIUCAL ASUNCION MITA JUTIAPA	14.29
906	 	14.29
919	 	28.58
920	 	14.29
1000	Mercado Sipacate	14.29
1001	AUTOBANCO CIUDAD QUETZAL	14.29
1003	AUTOBANCO EL PORVENIR / EL CARMEN	14.29
1004	2do. REGISTRO DE LA PROPIEDAD	14.29
1005	AUTOBANCO PLAZA MINERVA CHIQUIMULA	14.29
1006	AUTOBANCO PLAZA LOS PINOS QUETZALTEPEQUE	14.29
1007	MERCADO SANTA CATARINA	14.29
1008	MANZANOTES	14.29
1009	PLAZA CENTRA SUR	14.29
1010	Autobanco La Democracia Escuintla	14.29
1013	CIUDAD PERONIA	14.29
1014	AUTOBANCO FALLABON	14.29
1015	EL CALVARIO	14.29
1017	MERCADO SAN BENITO	14.29
1019	PLAZA SAN FRANCISCO	14.29
1020	CENTRO COMERCIAL PORTALES ZONA 17	14.29
1021	COLEGIO DE INGENIEROS DE GUATEMALA	14.29
1022	Atlantis	14.29
1023	Naranjo Mall	28.58
1024	RENAP TOTONICAPAN	14.29
1025	ESMERALDA	14.29
1026	SEGUNDO REGISTRO DE LA PROPIEDAD	14.29
1029	CENTRO COMERCIAL TIKAL FUTURA	14.29
2083	MAXIDESPENSA VILLA NUEVA	14.29
2084	MAXI DESPENSA ROOSEVELT	14.29
2085	MAXI BODEGA AGENCIA ANEXO NO. 221	14.29
2087	MAXIDESPENSA ATLANTIDA	14.29
2088	MAXIDESPENSA TRIGALES	14.29
2089	MAXIDESPENSA HUEHUETENANGO	14.29
2090	MAXIDESPENSA CHIMALTENANGO	14.29
9369	 	14.29
